Labeling Type,Dosage Form(s),Route(s) of Administration,Marketing Category,Application Number(s),Trade Name,Generic/Proper Name(s),Most Recent SPL Date (YYYY/MM/DD),Established Pharmacologic Class(es),Initial U.S. Approval,Company,Marketing Date(s) (YYYY/MM/DD),NDC(s),Active Ingredient UNII(s),Active Ingredient(s),Active Moiety Name(s),Active Moiety UNII(s),FDALabel Link,DailyMed Link,DailyMed PDF Link,SET ID
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,75965,metformin hydrochloride,METFORMIN HYDROCHLORIDE,20140625,Biguanide,,APHENA PHARMA SOLUTIONS TENNESSEE LLC,2014/02/03-,43353-894; 43353-936,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/91db19e1-653c-46cd-a078-d22399f60e91/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=91db19e1-653c-46cd-a078-d22399f60e91,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=91db19e1-653c-46cd-a078-d22399f60e91,91db19e1-653c-46cd-a078-d22399f60e91
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,77880,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20140620,Biguanide,,READYMEDS,2012/12/17-,64205-218,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/f19ad89c-8dbe-4806-8068-f63aa895488d/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=f19ad89c-8dbe-4806-8068-f63aa895488d,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=f19ad89c-8dbe-4806-8068-f63aa895488d,f19ad89c-8dbe-4806-8068-f63aa895488d
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,90564,Metformin hydrochloride,METFORMIN HYDROCHLORIDE,20140606,Biguanide,,NORTHWIND PHARMACEUTICALS,2014/04/08-,51655-560,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/fb9bfe96-21a4-40df-8fd9-7f00856f1b65/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=fb9bfe96-21a4-40df-8fd9-7f00856f1b65,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=fb9bfe96-21a4-40df-8fd9-7f00856f1b65,fb9bfe96-21a4-40df-8fd9-7f00856f1b65
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,77095,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20140415,Biguanide,,STATE OF FLORIDA DOH CENTRAL PHARMACY,2012/01/01-,53808-0848,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/57066c55-7841-4b0b-a2a6-15c14e6e5955/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=57066c55-7841-4b0b-a2a6-15c14e6e5955,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=57066c55-7841-4b0b-a2a6-15c14e6e5955,57066c55-7841-4b0b-a2a6-15c14e6e5955
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,90564,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20131230,Biguanide,,NEW HORIZON RX GROUP LLC,2013/08/25-,58517-040,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/158b9adb-744f-41fd-a12d-52d5156961a3/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=158b9adb-744f-41fd-a12d-52d5156961a3,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=158b9adb-744f-41fd-a12d-52d5156961a3,158b9adb-744f-41fd-a12d-52d5156961a3
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,77064,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20130925,Biguanide,,STATE OF FLORIDA DOH CENTRAL PHARMACY,2013/01/01-,53808-0849,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/e07a01a8-55d2-4120-b74c-43d7a1eb29fa/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=e07a01a8-55d2-4120-b74c-43d7a1eb29fa,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=e07a01a8-55d2-4120-b74c-43d7a1eb29fa,e07a01a8-55d2-4120-b74c-43d7a1eb29fa
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,75978,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20130906,Biguanide,,SAFECOR HEALTH LLC,2014/09/30-,48433-326,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/14f29eeb-4db9-47be-a981-1e9f400a2139/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=14f29eeb-4db9-47be-a981-1e9f400a2139,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=14f29eeb-4db9-47be-a981-1e9f400a2139,14f29eeb-4db9-47be-a981-1e9f400a2139
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,79148,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20130315,Biguanide,,NCS HEALTHCARE OF KY INC DBA VANGARD LABS,2009/06/03-,0615-7626; 0615-7627; 0615-7628,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d2872d9a-1552-461d-9a77-d161f494351a/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d2872d9a-1552-461d-9a77-d161f494351a,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=d2872d9a-1552-461d-9a77-d161f494351a,d2872d9a-1552-461d-9a77-d161f494351a
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,78596,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20121026,Biguanide,,AIDAREX PHARMACEUTICALS LLC,2009/12/02-,33261-372,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/4b163d1c-0bd6-4002-a954-b1b2cc8325bc/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=4b163d1c-0bd6-4002-a954-b1b2cc8325bc,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=4b163d1c-0bd6-4002-a954-b1b2cc8325bc,4b163d1c-0bd6-4002-a954-b1b2cc8325bc
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,75967,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20121026,Biguanide,,AIDAREX PHARMACEUTICALS LLC,2002/01/29-,33261-157,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/eff199f8-d5b2-430c-8fa6-58be231fa18b/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=eff199f8-d5b2-430c-8fa6-58be231fa18b,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=eff199f8-d5b2-430c-8fa6-58be231fa18b,eff199f8-d5b2-430c-8fa6-58be231fa18b
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,75967,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20121026,Biguanide,,AIDAREX PHARMACEUTICALS LLC,2002/01/29-,33261-145,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/5056dc66-b0c1-47a1-acf6-5b0e1a7fb556/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=5056dc66-b0c1-47a1-acf6-5b0e1a7fb556,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=5056dc66-b0c1-47a1-acf6-5b0e1a7fb556,5056dc66-b0c1-47a1-acf6-5b0e1a7fb556
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,77064,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20121004,Biguanide,,STAT RX USA LLC,2005/09/28-,16590-313; 16590-397,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/cce3253c-0d18-4c77-8b5c-79bafd5f9ed8/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=cce3253c-0d18-4c77-8b5c-79bafd5f9ed8,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=cce3253c-0d18-4c77-8b5c-79bafd5f9ed8,cce3253c-0d18-4c77-8b5c-79bafd5f9ed8
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,75967,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20120913,Biguanide,,PHYSICIANS TOTAL CARE INC,2002/01/30-; 2002/03/11-; 2002/03/12-,54868-4561; 54868-4564; 54868-4566,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/c80870d1-b42f-4478-9844-7eebf99d43a3/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=c80870d1-b42f-4478-9844-7eebf99d43a3,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=c80870d1-b42f-4478-9844-7eebf99d43a3,c80870d1-b42f-4478-9844-7eebf99d43a3
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,90564,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20120523,Biguanide,,CARILION MATERIALS MANAGEMENT,2010/04/22-,68151-1442,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/f173cd28-3330-4361-9de8-55172051c058/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=f173cd28-3330-4361-9de8-55172051c058,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=f173cd28-3330-4361-9de8-55172051c058,f173cd28-3330-4361-9de8-55172051c058
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,90564,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20120523,Biguanide,,TYA PHARMACEUTICALS,2010/04/22-,64725-0102,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/73d916c3-87c9-46c1-9f40-e6d8f34c5447/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=73d916c3-87c9-46c1-9f40-e6d8f34c5447,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=73d916c3-87c9-46c1-9f40-e6d8f34c5447,73d916c3-87c9-46c1-9f40-e6d8f34c5447
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,75967,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20120222,Biguanide,,LIFE LINE HOME CARE SERVICES INC,2002/01/30-,75921-397,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/3cfc5665-ec57-475b-a942-8bc9197b88f0/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=3cfc5665-ec57-475b-a942-8bc9197b88f0,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=3cfc5665-ec57-475b-a942-8bc9197b88f0,3cfc5665-ec57-475b-a942-8bc9197b88f0
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,201991,Metformin hydrochloride,METFORMIN HYDROCHLORIDE,20120130,Biguanide,,INVENTIA HEALTHCARE PRIVATE LIMITED,2012/06/01-,49252-001,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/0115de44-8e34-44f7-a31f-902de0b98088/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=0115de44-8e34-44f7-a31f-902de0b98088,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=0115de44-8e34-44f7-a31f-902de0b98088,0115de44-8e34-44f7-a31f-902de0b98088
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,76269,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20110614,Biguanide,,NCS HEALTHCARE OF KY INC DBA VANGARD LABS,2010/06/11-,0615-5583,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/0e8b5d49-bc5f-48a1-b353-34056900e852/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=0e8b5d49-bc5f-48a1-b353-34056900e852,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=0e8b5d49-bc5f-48a1-b353-34056900e852,0e8b5d49-bc5f-48a1-b353-34056900e852
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,77064,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20110504,Biguanide,,ZYDUS PHARMACEUTICALS USA INC,2010/03/20-,68382-028; 68382-029; 68382-030,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/ed03e4ec-311e-4a63-b7fa-cb4258b4b5fb/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=ed03e4ec-311e-4a63-b7fa-cb4258b4b5fb,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=ed03e4ec-311e-4a63-b7fa-cb4258b4b5fb,ed03e4ec-311e-4a63-b7fa-cb4258b4b5fb
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,NDA,21748,Glumetza,METFORMIN HYDROCHLORIDE,20110430,Biguanide,1995,DEPOMED INC,2006/08/01-; 2008/06/17-,13913-002; 13913-003,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/4383c6ec-53ad-4c79-b0af-316b3284b2fb/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=4383c6ec-53ad-4c79-b0af-316b3284b2fb,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=4383c6ec-53ad-4c79-b0af-316b3284b2fb,4383c6ec-53ad-4c79-b0af-316b3284b2fb
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,77336,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20110413,Biguanide,,REBEL DISTRIBUTORS CORP,2006/02/09-,21695-828,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/548d0e95-6116-47bc-ab35-2eda2a163875/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=548d0e95-6116-47bc-ab35-2eda2a163875,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=548d0e95-6116-47bc-ab35-2eda2a163875,548d0e95-6116-47bc-ab35-2eda2a163875
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,75967,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20101004,Biguanide,,REBEL DISTRIBUTORS CORP,2002/01/29-,21695-471; 21695-472; 21695-473,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/495738b9-2511-446b-833c-164c0119035b/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=495738b9-2511-446b-833c-164c0119035b,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=495738b9-2511-446b-833c-164c0119035b,495738b9-2511-446b-833c-164c0119035b
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,78170,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20100809,Biguanide,,STATE OF FLORIDA DOH CENTRAL PHARMACY,2009/07/01-,53808-0381; 53808-0712; 53808-0717,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/a488f7cb-10b4-43e2-a468-e032c5ca0de1/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=a488f7cb-10b4-43e2-a468-e032c5ca0de1,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a488f7cb-10b4-43e2-a468-e032c5ca0de1,a488f7cb-10b4-43e2-a468-e032c5ca0de1
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,75978,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20100727,Biguanide,,MEDVANTX INC,2010/07/27-,66116-370; 66116-378,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/5fb922d2-e71b-4f67-847e-92d820ebc3d6/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=5fb922d2-e71b-4f67-847e-92d820ebc3d6,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=5fb922d2-e71b-4f67-847e-92d820ebc3d6,5fb922d2-e71b-4f67-847e-92d820ebc3d6
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,76269,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20100611,Biguanide,,MEDVANTX INC,2010/06/11-,66116-433,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/a098f1d0-577e-474e-baab-d200c896a294/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=a098f1d0-577e-474e-baab-d200c896a294,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a098f1d0-577e-474e-baab-d200c896a294,a098f1d0-577e-474e-baab-d200c896a294
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,ANDA,77336,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20100607,Biguanide,,STATE OF FLORIDA DOH CENTRAL PHARMACY,2009/07/01-,53808-0613,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/c7a29365-76f1-42dc-9891-e13e54295d52/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=c7a29365-76f1-42dc-9891-e13e54295d52,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=c7a29365-76f1-42dc-9891-e13e54295d52,c7a29365-76f1-42dc-9891-e13e54295d52
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,77095,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20100607,Biguanide,,STATE OF FLORIDA DOH CENTRAL PHARMACY,2009/07/01-,53808-0459,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/5742fd25-09c5-4264-99c1-249ab823d3cd/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=5742fd25-09c5-4264-99c1-249ab823d3cd,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=5742fd25-09c5-4264-99c1-249ab823d3cd,5742fd25-09c5-4264-99c1-249ab823d3cd
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,77064,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20100409,Biguanide,,CONTRACT PHARMACY SERVICES PA,2010/04/09-; 2010/07/29-,67046-460; 67046-461; 67046-462,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/29d05ca3-0ca0-4019-9b6c-6ecb86f903f6/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=29d05ca3-0ca0-4019-9b6c-6ecb86f903f6,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=29d05ca3-0ca0-4019-9b6c-6ecb86f903f6,29d05ca3-0ca0-4019-9b6c-6ecb86f903f6
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,75967,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20100330,Biguanide,,MED HEALTH PHARMA LLC,2011/01/04-,51138-074; 51138-075; 51138-076,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/416a6446-81cc-43af-8d9c-788c91a2a1d3/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=416a6446-81cc-43af-8d9c-788c91a2a1d3,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=416a6446-81cc-43af-8d9c-788c91a2a1d3,416a6446-81cc-43af-8d9c-788c91a2a1d3
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,75967,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20100330,Biguanide,,TYA PHARMACEUTICALS,2002/01/29-,64725-0397,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/64c0def1-d119-4027-ba12-d320a76684c7/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=64c0def1-d119-4027-ba12-d320a76684c7,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=64c0def1-d119-4027-ba12-d320a76684c7,64c0def1-d119-4027-ba12-d320a76684c7
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,ANDA,77064,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20100318,Biguanide,,CADILA HEALTHCARE LIMITED,2010/03/20-,65841-028; 65841-029; 65841-030,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/08acf5ac-bd95-46db-b183-efb3203bf6a4/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=08acf5ac-bd95-46db-b183-efb3203bf6a4,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=08acf5ac-bd95-46db-b183-efb3203bf6a4,08acf5ac-bd95-46db-b183-efb3203bf6a4
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,NDA,21574,Fortamet,METFORMIN HYDROCHLORIDE,20100315,Biguanide,,PHYSICIANS TOTAL CARE INC,2006/03/24-; 2010/02/18-,54868-2894; 54868-5558,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/8cbcee12-3eb1-4726-9212-5dddc39a3b0f/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=8cbcee12-3eb1-4726-9212-5dddc39a3b0f,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=8cbcee12-3eb1-4726-9212-5dddc39a3b0f,8cbcee12-3eb1-4726-9212-5dddc39a3b0f
HUMAN PRESCRIPTION DRUG LABEL,TABLET,ORAL,ANDA,75967,METFORMIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE,20100304,Biguanide,,STATE OF FLORIDA DOH CENTRAL PHARMACY,2009/07/01-,53808-0713; 53808-0718; 53808-0720,786Z46389E,METFORMIN HYDROCHLORIDE,METFORMIN,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/f0a43cae-0f19-4a60-8a82-895cc4ea0001/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=f0a43cae-0f19-4a60-8a82-895cc4ea0001,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=f0a43cae-0f19-4a60-8a82-895cc4ea0001,f0a43cae-0f19-4a60-8a82-895cc4ea0001
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, EXTENDED RELEASE",ORAL,,,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20080916,Biguanide,,CARACO PHARMACEUTICAL LABORATORIES LTD,,57664-997; 57664-998; 57664-999,786Z46389E,Metformin Hydrochloride,metformin,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/542c7f49-abdc-4937-bca2-f51c553c5286/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=542c7f49-abdc-4937-bca2-f51c553c5286,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=542c7f49-abdc-4937-bca2-f51c553c5286,542c7f49-abdc-4937-bca2-f51c553c5286
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,,,Metformin hydrochloride,METFORMIN HYDROCHLORIDE,20071105,,,DR REDDY S LABORATORIES LIMITED,,55111-429; 55111-430; 55111-431,786Z46389E,Metformin hydrochloride,Metformin,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/468af59b-81e9-4876-9903-eacaecd28b3b/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=468af59b-81e9-4876-9903-eacaecd28b3b,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=468af59b-81e9-4876-9903-eacaecd28b3b,468af59b-81e9-4876-9903-eacaecd28b3b
HUMAN PRESCRIPTION DRUG LABEL,"TABLET, FILM COATED",ORAL,,,Metformin Hydrochloride,METFORMIN HYDROCHLORIDE,20070405,,,PROVIDENT PHARMACEUTICAL INC,,20091-531; 20091-533; 20091-535,786Z46389E,metformin hydrochloride,metformin,9100L32L2N,http://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/99eb1a81-8472-4cfb-bad8-739636ab5bec/spl-doc,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=99eb1a81-8472-4cfb-bad8-739636ab5bec,http://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=99eb1a81-8472-4cfb-bad8-739636ab5bec,99eb1a81-8472-4cfb-bad8-739636ab5bec
